sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,url_length,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,path_length,n_url_params,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
+adcanvas.com+2023_08_14+0,0,0.189796,0.075122,1,0.1146738517419639,0.1897959165121779,0.075122064770214,20,12,1,0,3.0220552088742,0,1,0,0,0.0,2892,0,0,1.0769230769230769,1.0,33388.0,4.523590404829204,4524.0,67.0,1000.0,4456.0,0.0,879.0,3871.0,25.0,26.0,0.0,1.0,90.0,4.0,7290.0,1.0,1.0,1.0,13335.0,5790.0,US
+addictpodcast.com+2023_08_14+0,0,0.268037,0.626327,0,0.3582892437537159,0.6263265071793578,0.2680372634256418,25,17,1,0,3.175123135113461,0,1,0,0,0.0,3276,0,0,10.0,1.0,98938.0,4.99536312699296,3345.0,222.0,279.0,3122.0,0.0,158.0,2583.0,64.0,12.0,1.0,1.0,89.0,2.0,4401.0,1.0,1.0,1.0,13335.0,5790.0,US
+adekstra.com+2023_08_14+0,0,0.191833,0.93513,0,0.7432974976436841,0.9351300316204674,0.1918325339767832,20,12,1,0,3.418295834054489,0,1,0,0,0.0,148513,1,0,5.454545454545454,1.0,51620.0,4.71281800020785,1713.0,314.0,171.0,1399.0,0.0,196.0,2266.0,40.0,13.0,0.0,1.0,89.0,3.0,2303.0,1.0,1.0,1.0,16509.0,9513.0,US
+adgone.org+2023_08_14+0,0,0.253499,0.02644,1,0.2270583863001836,0.2534987913231272,0.0264404050229436,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,66151,0,0,1.368421052631579,1.0,55930.0,4.747644819328248,1914.0,1767.0,1000.0,146.0,1.0,145.0,2059.0,49.0,12.0,0.0,1.0,89.0,2.0,2066.0,1.0,1.0,1.0,14618.0,7503.0,US
+adguard.com+2023_08_14+0,0,0.179092,0.001928,1,0.1771639224177967,0.1790920196231635,0.0019280972053668,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,140064,0,0,1.051094890510949,1.0,2678.0,3.42781057267599,10031.0,3516.0,1000.0,6515.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8191.0,1.0,1.0,1.0,13335.0,5790.0,US
+adkernel.com+2023_08_14+0,0,0.219508,0.008068,1,0.2114399142091613,0.2195081183485938,0.0080682041394325,20,12,1,0,3.418295834054489,0,1,0,0,0.0,212478,0,0,3.1794871794871797,1.0,2011.0,3.303412070596742,4329.0,1743.0,1000.0,2585.0,1.0,605.0,3923.0,53.0,22.0,0.0,1.0,89.0,5.0,5475.0,1.0,1.0,1.0,27257.0,-1.0,
+admicro.vn+2023_08_14+0,0,0.437067,0.110301,1,0.3267659499424024,0.4370665575832183,0.1103006076408159,18,10,1,0,3.321928094887362,0,1,0,0,0.0,103238,1,0,0.55,1.0,24482.0,4.388846893599511,5616.0,2833.0,1000.0,2782.0,1.0,4990.0,4409.0,95.0,12.0,0.0,1.0,89.0,2.0,-1.0,-1.0,-1.0,1.0,45899.0,-1.0,VN
+administracionelectronica.gob.es+2023_08_14+0,0,0.214575,0.000404,1,0.214171197881644,0.2145751030184297,0.0004039051367857,40,32,2,1,3.757048827786958,0,1,0,0,0.0,164260,2,0,0.1261261261261261,1.0,3914.0,3.592620821321982,5618.0,1164.0,1000.0,4453.0,1.0,75.0,5633.0,245.0,17.0,0.0,1.0,89.0,2.0,-1.0,-1.0,-1.0,1.0,200521.0,3991.0,
+adoric.com+2023_08_14+0,0,0.179427,0.001401,1,0.178026442237043,0.1794270701816362,0.0014006279445932,18,10,1,0,2.9219280948873623,0,1,0,0,0.0,409874,1,0,1.1650485436893203,1.0,103374.0,5.014411321384473,4773.0,595.0,1000.0,4177.0,1.0,704.0,4248.0,25.0,22.0,0.0,1.0,89.0,6.0,4793.0,1.0,1.0,1.0,13335.0,5790.0,US
+adpone.com+2023_08_14+0,0,0.180292,0.003835,1,0.1764566381748484,0.1802916249810465,0.0038349868061981,18,10,1,0,3.121928094887362,0,1,0,0,0.0,57622,1,0,3.972972972972973,1.0,17996.0,4.255175984493529,6805.0,2132.0,1000.0,4673.0,1.0,445.0,3484.0,22.0,28.0,0.0,1.0,89.0,2.0,3901.0,1.0,1.0,1.0,13335.0,5790.0,US
+adpredictive.com+2023_08_14+0,0,0.182071,0.003161,1,0.1789105217163454,0.1820712104781215,0.0031606887617761,24,16,1,0,3.5,0,1,0,0,0.0,171446,0,0,2.9791666666666665,1.0,631860.0,5.800620863151413,5931.0,75.0,1000.0,5856.0,1.0,396.0,5952.0,30.0,24.0,0.0,1.0,90.0,3.0,6117.0,1.0,1.0,1.0,20473.0,9141.0,US
+adr.org+2023_08_14+0,0,0.183429,0.003547,1,0.1798816941767059,0.1834287627798463,0.0035470686031403,15,7,1,0,2.5216406363433186,0,1,0,0,0.0,129146,0,0,0.5298013245033113,1.0,15095.0,4.178833117359116,10800.0,7332.0,1000.0,3468.0,1.0,1088.0,7462.0,29.0,30.0,0.0,1.0,89.0,8.0,11200.0,1.0,1.0,1.0,35280.0,4067.0,
+adroll.com+2023_08_14+0,0,0.180017,0.001284,1,0.1787331614077315,0.1800168362929313,0.0012836748851998,18,10,1,0,2.921928094887362,0,1,0,0,0.0,153665,0,0,0.7325581395348837,1.0,1966.0,3.2935835134961167,7514.0,4049.0,1000.0,3465.0,1.0,2705.0,6504.0,23.0,59.0,0.0,1.0,90.0,9.0,7890.0,1.0,1.0,1.0,54113.0,5343.0,US
+adsinteractive.com+2023_08_14+0,0,0.261861,0.0005,1,0.2613611496920775,0.2618614606075932,0.0005003109155156,26,18,1,0,3.614369445886756,0,1,0,0,0.0,39615,0,0,0.5714285714285714,1.0,15481.0,4.189799010639827,9178.0,67.0,1000.0,9110.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5949.0,1.0,1.0,1.0,14061.0,4986.0,US
+adsource.tech+2023_08_14+0,0,0.916731,0.971841,1,0.0551107944889653,0.9718413110189792,0.9167305165300136,21,13,1,0,3.392747410448785,0,1,0,0,0.0,387198,1,1,10.0,1.0,867417.0,5.938227929380467,1052.0,383.0,1000.0,669.0,1.0,26.0,1063.0,353.0,3.0,0.0,1.0,89.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
+adsrvr.org+2023_08_14+0,0,0.814409,0.493293,0,0.3211155000721016,0.814408920698966,0.4932934206268644,18,10,1,0,2.8464393446710154,0,1,0,0,0.0,16654,0,0,1.4285714285714286,1.0,264.0,2.4216039268698317,5687.0,2565.0,1000.0,3121.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5896.0,1.0,1.0,1.0,16509.0,9513.0,US
+adtelligent.com+2023_08_14+1,0,0.184436,0.507028,0,0.322591148179568,0.5070275004556479,0.1844363522760799,22,14,1,0,3.3787834934861767,0,1,0,0,0.0,218379,1,0,2.209090909090909,1.0,2511.0,3.3998467127129226,8402.0,2042.0,1000.0,6359.0,0.0,5030.0,3114.0,2178.0,4.0,0.0,1.0,90.0,2.0,8502.0,1.0,1.0,1.0,213230.0,2197.0,
+adultchatdatingsites.com+2023_08_14+0,0,0.181455,0.001481,1,0.1799742865746094,0.181455410950625,0.0014811243760155,32,24,1,0,3.720175521464345,0,1,0,0,0.0,133952,1,0,2.5052631578947366,1.0,298762.0,5.4753253580704,2113.0,54.0,1000.0,2059.0,1.0,103.0,2352.0,24.0,13.0,0.0,1.0,89.0,2.0,2365.0,1.0,1.0,1.0,13335.0,5790.0,US
+adultdeepfakes.com+2023_08_14+0,0,0.180936,0.005507,1,0.17542920268118,0.1809362303144417,0.0055070276332617,26,18,1,0,3.68354236243323,0,1,0,0,0.0,104235,1,0,1.994047619047619,1.0,63182.0,4.800593369198384,3000.0,11.0,1000.0,2989.0,0.0,284.0,3025.0,30.0,22.0,0.0,1.0,89.0,2.0,3024.0,1.0,1.0,1.0,30860.0,8185.0,
+adultsexchat.org+2023_08_14+0,0,0.18363,0.004282,1,0.1793473317952036,0.1836296113969098,0.0042822796017062,24,16,1,0,3.75,0,1,0,0,0.0,189251,2,0,2.9507042253521125,0.0,-1.0,-1.0,7702.0,262.0,1000.0,7440.0,1.0,112.0,1872.0,47.0,10.0,0.0,1.0,89.0,2.0,1875.0,1.0,1.0,1.0,13335.0,5790.0,US
+advmusic.com+2023_08_14+0,0,0.180594,0.002836,1,0.1777578735287677,0.1805935690417079,0.0028356955129402,20,12,1,0,3.2516291673878226,0,1,0,0,0.0,463798,0,0,2.269230769230769,1.0,6074.0,3.783474787582247,7953.0,67.0,1000.0,7885.0,0.0,624.0,2136.0,30.0,18.0,0.0,1.0,89.0,2.0,5191.0,1.0,1.0,1.0,57724.0,3823.0,
+aeolservice.es+2023_08_14+0,0,0.182443,0.002216,1,0.1802270707598193,0.1824427669064823,0.0022156961466629,22,14,1,0,3.09306920777189,0,1,0,0,0.0,308924,0,0,3.05,1.0,9988.0,3.99947853367931,4726.0,58.0,1000.0,4667.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+afsp.org+2023_08_14+0,0,0.181241,0.000781,1,0.180459440669415,0.181240731277231,0.000781290607816,16,8,1,0,3.0,0,1,0,0,0.0,166684,2,0,0.9155844155844156,1.0,27922.0,4.445946522756832,10331.0,4142.0,1000.0,6189.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10663.0,1.0,1.0,1.0,13335.0,5790.0,US
+agregatoreat.ru+2023_08_14+0,0,0.273017,0.004365,1,0.2686524604538428,0.2730171273539359,0.004364666900093,23,15,1,0,2.872905595320056,0,1,0,0,0.0,63864,0,0,0.3611111111111111,1.0,34002.0,4.53150446302514,2883.0,84.0,1000.0,2798.0,1.0,298.0,2920.0,50.0,12.0,0.0,1.0,89.0,3.0,-1.0,-1.0,-1.0,1.0,43298.0,1895.0,
+ahrefs.com+2023_08_14+0,0,0.17885,0.001083,1,0.1777674243434758,0.1788502167676877,0.0010827924242119,18,10,1,0,3.321928094887362,0,1,0,0,0.0,301042,0,0,3.020979020979021,1.0,2135.0,3.329397879361043,5564.0,4491.0,1000.0,1072.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5655.0,1.0,1.0,1.0,13335.0,5790.0,US
+ahvideoscdn.net+2023_08_14+0,0,0.182318,0.011781,1,0.1705362191709825,0.1823177030028009,0.0117814838318183,23,15,1,0,3.5068905956085183,0,1,0,0,0.0,104101,1,0,0.1176470588235294,1.0,98583.0,4.993802030126489,1378.0,43.0,1000.0,1334.0,1.0,504.0,1468.0,47.0,12.0,0.0,1.0,89.0,2.0,1468.0,1.0,1.0,1.0,13335.0,5790.0,US
+aida.de+2023_08_14+0,0,0.178492,0.000508,1,0.1779841149912811,0.1784924645347634,0.0005083495434822,15,7,1,0,2.235926350629033,0,1,0,0,0.0,743508,0,0,4.00836820083682,1.0,24484.0,4.38888237082715,10737.0,4222.0,1000.0,6515.0,1.0,1395.0,6958.0,23.0,38.0,0.0,1.0,381.0,169.0,-1.0,-1.0,-1.0,1.0,20940.0,8665.0,
+ajaib.co.id+2023_08_14+0,0,0.180017,0.008753,1,0.1712638743629528,0.180016897190238,0.0087530228272851,19,11,2,1,2.9139770731827523,0,1,0,0,0.0,332711,0,0,5.478260869565218,1.0,101856.0,5.007986616940909,2781.0,5.0,1000.0,2776.0,1.0,1370.0,3020.0,20.0,23.0,0.0,1.0,89.0,3.0,3032.0,1.0,1.0,1.0,13335.0,5790.0,US
+ajax.systems+2023_08_14+0,0,0.733668,0.000829,0,0.7328393220740477,0.7336680391012533,0.0008287170272056,20,12,1,0,3.0220552088742,0,1,0,0,0.0,162202,0,0,0.6616915422885572,1.0,6967.0,3.843045810534569,3999.0,13.0,1000.0,3985.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4368.0,1.0,1.0,1.0,16509.0,9513.0,US
+akket.com+2023_08_14+0,0,0.180656,0.004776,1,0.1758801184602249,0.1806562481592403,0.0047761296990153,17,9,1,0,2.94770277922009,0,1,0,0,0.0,264263,1,0,1.7027027027027026,1.0,859719.0,5.9343565248585,4791.0,834.0,1000.0,3956.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3977.0,1.0,1.0,1.0,13335.0,5790.0,US
+alchemy.net+2023_08_14+0,0,0.180735,0.002072,1,0.1786630899103913,0.1807353107959428,0.0020722208855514,19,11,1,0,3.277613436819116,0,1,0,0,0.0,21862,1,1,0.1388888888888889,1.0,238134.0,5.376821406989143,10256.0,83.0,1000.0,10172.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10818.0,1.0,1.0,1.0,13335.0,5790.0,US
+alexandriava.gov+2023_08_14+0,0,0.178811,0.000617,1,0.1781941280441833,0.1788113264595296,0.0006171984153463,24,16,1,0,3.375,0,1,0,0,0.0,498315,1,0,0.2788461538461538,1.0,84739.0,4.928083334611343,8099.0,2734.0,1000.0,5364.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8288.0,1.0,1.0,1.0,54113.0,5343.0,US
+aliant.bell.ca+2023_08_14+0,0,0.190356,0.418772,1,0.2284156043851277,0.4187719275917324,0.1903563232066046,22,14,1,0,2.896291529045928,0,1,0,0,0.0,261289,2,0,0.5900900900900901,1.0,5697.0,3.75564621945668,3436.0,14.0,1000.0,3422.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9352.0,1.0,1.0,1.0,20940.0,8665.0,
+allcommonstories.com+2023_08_14+0,0,0.760748,0.986599,1,0.2258505753854942,0.986598774766995,0.7607481993815007,28,20,1,0,3.384183719779189,0,1,0,0,0.0,19491,0,0,3.0,0.0,-1.0,-1.0,1166.0,315.0,1000.0,851.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,422.0,1.0,1.0,0.0,-1.0,-1.0,
+alle.com+2023_08_14+0,0,0.184426,0.010984,1,0.1734427042266941,0.1844264939397308,0.0109837897130367,16,8,1,0,2.75,0,1,0,0,0.0,302020,1,0,4.486111111111111,1.0,56378.0,4.75110966528567,10327.0,29.0,1000.0,10298.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9918.0,1.0,1.0,1.0,16509.0,9513.0,US
+allhen.online+2023_08_14+0,0,0.694223,0.05742,0,0.6368021326908159,0.6942225869397931,0.0574204542489771,21,13,1,0,2.815072410115944,0,1,0,0,0.0,4809,0,0,1.5,1.0,8920.0,3.950364854376123,1638.0,76.0,1000.0,1561.0,1.0,299.0,1518.0,26.0,10.0,1.0,1.0,89.0,9.0,-1.0,-1.0,-1.0,1.0,204601.0,3022.0,
+allsugardaddy.com+2023_08_14+0,0,0.183327,0.026714,1,0.1566130619336287,0.1833269915014339,0.0267139295678052,25,17,1,0,3.4104172527605203,0,1,0,0,0.0,115074,1,0,5.666666666666667,1.0,335823.0,5.526110436980762,2126.0,73.0,1000.0,2053.0,1.0,87.0,2345.0,37.0,11.0,0.0,1.0,89.0,2.0,2344.0,1.0,1.0,1.0,13335.0,5790.0,US
+alltdesign.com+2023_08_14+0,0,0.203133,0.709873,0,0.5067392228959254,0.7098726446581561,0.2031334217622307,22,14,1,0,3.6644977792004623,0,1,0,0,0.0,4872,0,0,0.3333333333333333,1.0,34395.0,4.53649531378562,5247.0,66.0,1000.0,5180.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3848.0,1.0,1.0,1.0,13335.0,5790.0,US
+alphacoders.com+2023_08_14+0,0,0.17953,0.000348,1,0.1791814392817231,0.1795295287020928,0.0003480894203696,23,15,1,0,3.506890595608518,0,1,0,0,0.0,245230,2,0,1.0886627906976745,1.0,20006.0,4.301160264469209,7799.0,3598.0,1000.0,4201.0,1.0,2111.0,5103.0,34.0,26.0,0.0,1.0,90.0,7.0,7848.0,1.0,1.0,1.0,16276.0,20594.0,
+alteg.io+2023_08_14+0,0,0.181176,0.000904,1,0.1802720632905115,0.1811762512602381,0.0009041879697266,16,8,1,0,3.0,0,1,0,0,0.0,74379,1,0,0.639344262295082,1.0,39039.0,4.591498684505818,1483.0,197.0,1000.0,1285.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,13335.0,5790.0,US
+altema.jp+2023_08_14+0,0,0.179197,0.003738,1,0.1754591347460726,0.1791967673509025,0.0037376326048298,17,9,1,0,2.94770277922009,0,1,0,0,0.0,93194,1,0,1.5774647887323945,1.0,20779.0,4.317624643080059,4190.0,70.0,1000.0,4120.0,1.0,98.0,4119.0,64.0,19.0,0.0,1.0,366.0,4.0,-1.0,-1.0,-1.0,1.0,20940.0,8665.0,
+amara.org+2023_08_14+0,0,0.184614,0.001212,1,0.1834021317506865,0.184613832072146,0.0012117003214594,17,9,1,0,2.4193819456463714,0,1,0,0,0.0,159203,1,0,1.3846153846153846,1.0,47734.0,4.678827828775207,5369.0,4423.0,1000.0,945.0,1.0,693.0,4908.0,34.0,22.0,0.0,1.0,89.0,3.0,9563.0,1.0,1.0,1.0,14618.0,7503.0,US
+ambientweather.net+2023_08_14+0,0,0.194543,0.008931,1,0.1856121086854119,0.19454280382376,0.008930695138348,26,18,1,0,3.239097917988786,0,1,0,0,0.0,115038,1,0,0.6612903225806451,1.0,24984.0,4.397661971222142,3306.0,23.0,1000.0,3283.0,1.0,578.0,3394.0,27.0,20.0,0.0,1.0,90.0,3.0,3549.0,1.0,1.0,1.0,13335.0,5790.0,US
+amcdn.vn+2023_08_14+0,0,0.807874,0.997407,1,0.1895338534845944,0.9974074797927488,0.8078736263081543,16,8,1,0,2.75,0,1,0,0,0.0,6835,1,0,0.2857142857142857,1.0,42828.0,4.631727794003285,2978.0,2347.0,1000.0,630.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,45899.0,-1.0,VN
+amcrestview.com+2023_08_14+0,0,0.983895,0.980173,1,0.0037219519751606,0.9838948923171392,0.9801729403419788,23,15,1,0,3.506890595608518,0,1,0,0,0.0,20590,3,2,0.0,1.0,25828.0,4.412090777733802,4059.0,22.0,949.0,4036.0,1.0,17.0,3781.0,96.0,5.0,0.0,1.0,397.0,2.0,4181.0,1.0,1.0,1.0,14618.0,7503.0,US
+americafirst.com+2023_08_14+0,0,0.398891,0.00298,1,0.3959102459105306,0.3988905592686791,0.0029803133581484,24,16,1,0,3.375,0,1,0,0,0.0,377351,4,0,0.4985754985754986,1.0,65504.0,4.816267820982412,10802.0,6371.0,1000.0,4430.0,1.0,3069.0,7000.0,19.0,54.0,0.0,1.0,365.0,19.0,11159.0,1.0,1.0,1.0,17150.0,9425.0,US
+americanaddictioncenters.org+2023_08_14+0,0,0.193354,0.000521,1,0.1928332107050515,0.1933537570414266,0.000520546336375,36,28,1,0,3.574164743022576,0,1,0,0,0.0,406654,5,0,0.4371069182389937,1.0,34743.0,4.540867316333106,4392.0,1056.0,1000.0,3335.0,1.0,318.0,4413.0,30.0,26.0,0.0,1.0,89.0,4.0,4466.0,1.0,1.0,1.0,13335.0,5790.0,US
+amp.dev+2023_08_14+2,0,0.179228,0.04642,1,0.1328089182802864,0.1792284947357476,0.0464195764554611,22,14,1,0,3.378783493486176,0,1,0,0,0.0,153134,0,0,2.317073170731707,1.0,34902.0,4.542850314182012,2602.0,2529.0,1000.0,73.0,0.0,893.0,2841.0,22.0,15.0,0.0,0.0,90.0,3.0,2926.0,1.0,1.0,1.0,16509.0,9513.0,US
+amxrtb.com+2023_08_14+0,0,0.178647,0.043588,1,0.1350587835906244,0.1786468017824906,0.0435880181918662,18,10,1,0,3.121928094887362,0,1,0,0,0.0,179773,2,0,2.824561403508772,1.0,3043.0,3.483301952358167,2297.0,1724.0,1000.0,573.0,1.0,2038.0,2305.0,26.0,22.0,0.0,1.0,89.0,2.0,3039.0,1.0,1.0,1.0,16509.0,9513.0,US
+an1.com+2023_08_14+0,0,0.18346,0.007232,1,0.176228407690809,0.1834600012690117,0.0072315935782026,15,7,1,0,2.807354922057604,0,1,0,0,0.1428571428571428,85228,1,0,0.680379746835443,1.0,1644.0,3.215901813204032,9006.0,10.0,1000.0,8995.0,1.0,38.0,2318.0,114.0,3.0,0.0,1.0,89.0,2.0,10206.0,1.0,1.0,1.0,14061.0,4986.0,US
+anadolu.edu.tr+2023_08_14+0,0,0.182339,0.005192,1,0.1771462250123172,0.1823386168905457,0.0051923918782285,22,14,2,1,3.235926350629033,0,1,0,0,0.0,180477,0,0,0.6987951807228916,1.0,29727.0,4.473151083130739,10561.0,5724.0,1000.0,4837.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,9121.0,8644.0,
+androidforums.com+2023_08_14+0,0,0.180643,0.018513,1,0.1621300294190774,0.1806431352369936,0.0185131058179161,25,17,1,0,3.4548223999466066,0,1,0,0,0.0,160604,2,0,0.2918149466192171,1.0,88826.0,4.948540105460969,6578.0,3745.0,1000.0,2832.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6771.0,1.0,1.0,1.0,14061.0,4986.0,US
+androidwaves.com+2023_08_14+0,0,0.180459,0.002551,1,0.1779085560337571,0.1804594316425549,0.0025508756087978,24,16,1,0,3.625,0,1,0,0,0.0,96725,4,1,1.963963963963964,1.0,925157.0,5.96621543916916,4714.0,75.0,1000.0,4638.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2482.0,1.0,1.0,1.0,13335.0,5790.0,US
+angkakompas.org+2023_08_14+0,0,0.181491,0.03623,1,0.1452610560042212,0.1814906598130148,0.0362296038087936,23,15,1,0,3.32323142879762,0,1,0,0,0.0,86474,1,1,1.9259259259259256,0.0,-1.0,-1.0,1637.0,306.0,212.0,1331.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
+anime-suba.com+2023_08_14+0,0,0.180093,0.00326,1,0.176832183199194,0.1800925308779104,0.0032603476787164,22,14,1,0,3.521640636343319,0,1,0,0,0.0,60593,1,0,1.957317073170732,0.0,-1.0,-1.0,2114.0,226.0,1000.0,1888.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2206.0,1.0,1.0,1.0,13335.0,5790.0,US
+anime-world.in+2023_08_14+0,0,0.180262,0.003137,1,0.1771243230258396,0.1802617592716189,0.0031374362457793,22,14,1,0,3.521640636343319,0,1,0,0,0.0,299771,2,3,1.7452830188679245,0.0,-1.0,-1.0,5470.0,377.0,1000.0,5093.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2075.0,1.0,1.0,0.0,-1.0,-1.0,
+animeflv.sh+2023_08_14+0,0,0.179294,0.003359,1,0.1759340834205654,0.1792935760607441,0.0033594926401787,19,11,1,0,3.277613436819116,0,1,0,0,0.0,74997,2,1,0.4452054794520548,0.0,-1.0,-1.0,1034.0,447.0,1000.0,587.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,16509.0,9513.0,US
+aniview.com+2023_08_14+0,0,0.184897,0.008832,1,0.1760642735070055,0.1848965619856621,0.0088322884786566,19,11,1,0,3.277613436819116,0,1,0,0,0.0,381074,0,0,3.2934782608695654,1.0,1792.0,3.2533380053261065,8280.0,2752.0,1000.0,5527.0,1.0,2567.0,3943.0,22.0,44.0,0.0,1.0,90.0,9.0,6025.0,1.0,1.0,1.0,16509.0,9513.0,US
+aniwatch.to+2023_08_14+1,0,0.186479,0.038761,1,0.1477178896816533,0.1864791832602479,0.0387612935785945,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,32301,1,0,0.8,1.0,274645.0,5.438771696959505,2003.0,2.0,1000.0,2000.0,1.0,253.0,2080.0,48.0,7.0,0.0,1.0,90.0,3.0,1343.0,1.0,1.0,1.0,13335.0,5790.0,US
+ankiweb.net+2023_08_14+0,0,0.763497,0.029982,0,0.7335152775568579,0.7634971060077111,0.0299818284508532,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,5265,0,0,0.5,1.0,15299.0,4.18466304462968,4877.0,209.0,1000.0,4668.0,0.0,1005.0,5362.0,22.0,26.0,0.0,1.0,89.0,2.0,5674.0,1.0,1.0,1.0,24940.0,8753.0,
+anondns.net+2023_08_14+0,0,0.186829,0.007866,1,0.1789628372066656,0.1868289975822539,0.0078661603755883,19,11,1,0,2.7321588913645707,0,1,0,0,0.0,4039,0,0,0.3333333333333333,1.0,11440.0,4.058426024457005,7683.0,64.0,1000.0,7618.0,1.0,3833.0,3567.0,693.0,10.0,0.0,0.0,89.0,24.0,4299.0,1.0,1.0,1.0,136258.0,-1.0,CA
+ansi.org+2023_08_14+0,0,0.179275,0.000469,1,0.1788060697550888,0.179274665388859,0.0004685956337701,16,8,1,0,3.0,0,1,0,0,0.0,190621,0,0,0.234375,1.0,14285.0,4.154880244718762,10700.0,6578.0,1000.0,4122.0,1.0,1088.0,7477.0,25.0,36.0,0.0,1.0,90.0,8.0,11510.0,1.0,1.0,1.0,13335.0,5790.0,US
+anydns.com+2023_08_14+0,0,0.233607,0.840797,0,0.6071897621280808,0.8407970011613737,0.2336072390332928,18,10,1,0,3.121928094887362,0,1,0,0,0.0,931,0,0,0.0,1.0,15895.0,4.201260532250791,9742.0,71.0,1000.0,9670.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10219.0,1.0,1.0,1.0,399522.0,1872.0,US
+anykey.ch+2023_08_14+0,0,0.180407,0.004308,1,0.176098663641369,0.1804067027165357,0.0043080390751666,17,9,1,0,2.94770277922009,0,1,0,0,0.0,97681,1,0,1.7040816326530612,1.0,484562.0,5.68534935318284,9142.0,1.0,1000.0,9140.0,1.0,5062.0,2946.0,2121.0,3.0,0.0,0.0,90.0,2.0,-1.0,-1.0,-1.0,1.0,29691.0,8224.0,
+anyporn.com+2023_08_14+0,0,0.180498,0.000766,1,0.1797316493210057,0.1804978765795681,0.0007662272585624,19,11,1,0,3.0957952550009344,0,1,0,0,0.0,60725,1,0,0.5039370078740157,1.0,32757.0,4.515304120710322,9346.0,2567.0,1000.0,6779.0,1.0,528.0,3047.0,39.0,9.0,0.0,1.0,89.0,9.0,9952.0,1.0,1.0,1.0,39572.0,3843.0,
+aopa.org+2023_08_14+0,0,0.180977,0.001032,1,0.179944918394565,0.1809765670493759,0.0010316486548108,16,8,1,0,2.5,0,1,0,0,0.0,188135,5,0,1.09375,1.0,33122.0,4.520116552833233,10796.0,6040.0,1000.0,4756.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11186.0,1.0,1.0,1.0,13335.0,5790.0,US
