sample_id,sample_name,label,prob_sn,prob_pg,sn_pg_agreement,sn_pg_diff,max_prob,min_prob,domain_length,n_dots_domain,n_subdomains,domain_entropy,has_ip_address,has_https,domain_digit_ratio,html_length,n_forms,n_password_inputs,n_external_links_ratio,is_in_tranco_1m,tranco_rank,tranco_rank_log,wayback_first_seen_days,wayback_last_seen_days,wayback_n_snapshots,wayback_active_window_days,wayback_first_status_ok,cert_history_count,cert_first_seen_days,cert_last_seen_days,cert_issuer_diversity,cert_is_free_only,cert_has_wildcard,cert_validity_median_days,cert_san_max,rdap_domain_age_days,rdap_age_risk,rdap_has_registrar,dns_resolved,asn_number,asn_age_days,asn_country
1098,1098_www.ccplima.org,0,0.996462,0.001818,0,0.9946438519224952,0.99646165368459,0.0018178017620948,15,2,1,3.32323142879762,0,0,0.0,137924,1,0,1.0817307692307692,0.0,-1.0,-1.0,6615.0,216.0,1000.0,6398.0,1.0,39.0,3443.0,339.0,2.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
1099,1099_www.ccplima.org,0,0.99618,0.001558,0,0.9946215958078104,0.99617999319772,0.0015583973899095,15,2,1,3.32323142879762,0,0,0.0,135846,1,0,1.0809523809523809,0.0,-1.0,-1.0,6615.0,216.0,1000.0,6398.0,1.0,39.0,3443.0,339.0,2.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
1100,1100_www.ccplima.org,0,0.996481,0.00188,0,0.9946006318704176,0.9964809430190916,0.0018803111486739,15,2,1,3.32323142879762,0,0,0.0,135068,1,0,1.0817307692307692,0.0,-1.0,-1.0,6615.0,216.0,1000.0,6398.0,1.0,39.0,3443.0,339.0,2.0,0.0,0.0,90.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
1134,1134_streetly.academy,0,0.177878,0.004036,1,0.1738421399282584,0.1778778127204429,0.0040356727921844,16,1,0,3.327819531114783,0,0,0.0,77803,1,0,2.493333333333333,0.0,-1.0,-1.0,4029.0,73.0,1000.0,3955.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4330.0,1.0,1.0,1.0,16509.0,9513.0,US
1135,1135_streetly.academy,0,0.178483,0.003637,1,0.1748465823195008,0.1784834103550283,0.0036368280355275,16,1,0,3.327819531114783,0,0,0.0,65232,2,0,2.230769230769231,0.0,-1.0,-1.0,4029.0,73.0,1000.0,3955.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4330.0,1.0,1.0,1.0,16509.0,9513.0,US
1136,1136_streetly.academy,0,0.178751,0.004892,1,0.1738594302692665,0.178750978044428,0.0048915477751615,16,1,0,3.327819531114783,0,0,0.0,64281,2,0,2.1794871794871797,0.0,-1.0,-1.0,4029.0,73.0,1000.0,3955.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4330.0,1.0,1.0,1.0,16509.0,9513.0,US
1137,1137_streetly.academy,0,0.178649,0.004676,1,0.1739721889651765,0.1786485108426558,0.0046763218774792,16,1,0,3.327819531114783,0,0,0.0,71740,2,0,2.161290322580645,0.0,-1.0,-1.0,4029.0,73.0,1000.0,3955.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4330.0,1.0,1.0,1.0,16509.0,9513.0,US
1138,1138_streetly.academy,0,0.881933,0.939186,1,0.0572536943736421,0.9391863894347242,0.8819326950610821,16,1,0,3.327819531114783,0,0,0.0,2105,0,0,4.0,0.0,-1.0,-1.0,4029.0,73.0,1000.0,3955.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4330.0,1.0,1.0,1.0,16509.0,9513.0,US
1139,1139_streetly.academy,0,0.178601,0.003239,1,0.1753617327586433,0.1786009188629429,0.0032391861042995,16,1,0,3.327819531114783,0,0,0.0,68154,2,0,2.207792207792208,0.0,-1.0,-1.0,4029.0,73.0,1000.0,3955.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4330.0,1.0,1.0,1.0,16509.0,9513.0,US
11531,11531_zarabjajwinternecie.eu,0,0.17922,0.006867,1,0.1723526233430112,0.1792197601559098,0.0068671368128985,22,1,0,3.5160276412662297,0,0,0.0,46098,1,0,1.4365079365079363,0.0,-1.0,-1.0,4326.0,3642.0,616.0,683.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11532,11532_zarabjajwinternecie.eu,0,0.179319,0.006731,1,0.1725884450500142,0.1793191464857764,0.0067307014357621,22,1,0,3.5160276412662297,0,0,0.0,45229,1,0,1.4365079365079363,0.0,-1.0,-1.0,4326.0,3642.0,616.0,683.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11533,11533_zarabjajwinternecie.eu,0,0.18616,0.017224,1,0.168935798359075,0.1861600927111446,0.0172242943520696,22,1,0,3.5160276412662297,0,0,0.0,31469,2,0,2.9,0.0,-1.0,-1.0,4326.0,3642.0,616.0,683.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11534,11534_zarabjajwinternecie.eu,0,0.18132,0.006094,1,0.1752260130306641,0.1813202249079448,0.0060942118772807,22,1,0,3.5160276412662297,0,0,0.0,41374,1,0,3.363636363636364,0.0,-1.0,-1.0,4326.0,3642.0,616.0,683.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11535,11535_zarabjajwinternecie.eu,0,0.184962,0.00826,1,0.1767027547983799,0.1849624643126322,0.0082597095142522,22,1,0,3.5160276412662297,0,0,0.0,33997,2,0,2.9285714285714284,0.0,-1.0,-1.0,4326.0,3642.0,616.0,683.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11536,11536_zarabjajwinternecie.eu,0,0.180629,0.010537,1,0.1700928838265304,0.1806294878419549,0.0105366040154245,22,1,0,3.5160276412662297,0,0,0.0,33831,1,0,1.6385542168674698,0.0,-1.0,-1.0,4326.0,3642.0,616.0,683.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11707,11707_spestv.pl,0,0.180549,0.003507,1,0.1770424985176843,0.1805490447648235,0.0035065462471392,9,1,0,2.725480556997868,0,0,0.0,34280,0,0,1.761904761904762,0.0,-1.0,-1.0,4531.0,410.0,1000.0,4120.0,1.0,26.0,411.0,57.0,4.0,0.0,1.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11708,11708_spestv.pl,0,0.180571,0.004666,1,0.1759054555615897,0.1805710073053421,0.0046655517437523,9,1,0,2.725480556997868,0,0,0.0,33995,0,0,1.6705882352941177,0.0,-1.0,-1.0,4531.0,410.0,1000.0,4120.0,1.0,26.0,411.0,57.0,4.0,0.0,1.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11709,11709_spestv.pl,0,0.183053,0.005049,1,0.1780037856226402,0.1830528928742656,0.0050491072516253,9,1,0,2.725480556997868,0,0,0.0,24504,1,0,2.06,0.0,-1.0,-1.0,4531.0,410.0,1000.0,4120.0,1.0,26.0,411.0,57.0,4.0,0.0,1.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11710,11710_spestv.pl,0,0.183053,0.005049,1,0.1780037856226402,0.1830528928742656,0.0050491072516253,9,1,0,2.725480556997868,0,0,0.0,24904,1,0,2.06,0.0,-1.0,-1.0,4531.0,410.0,1000.0,4120.0,1.0,26.0,411.0,57.0,4.0,0.0,1.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11711,11711_spestv.pl,0,0.180441,0.004625,1,0.1758166829175624,0.1804414393970279,0.0046247564794655,9,1,0,2.725480556997868,0,0,0.0,34488,0,0,1.6551724137931034,0.0,-1.0,-1.0,4531.0,410.0,1000.0,4120.0,1.0,26.0,411.0,57.0,4.0,0.0,1.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11712,11712_spestv.pl,0,0.183053,0.005049,1,0.178003786053221,0.1830528933048464,0.0050491072516253,9,1,0,2.725480556997868,0,0,0.0,24461,1,0,2.06,0.0,-1.0,-1.0,4531.0,410.0,1000.0,4120.0,1.0,26.0,411.0,57.0,4.0,0.0,1.0,90.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11756,11756_luxmura.net,0,0.17899,0.001571,1,0.1774191877426028,0.1789900380240136,0.0015708502814107,11,1,0,3.2776134368191165,0,0,0.0,120910,1,0,0.348780487804878,0.0,-1.0,-1.0,3347.0,2842.0,12.0,504.0,1.0,19.0,3456.0,3359.0,1.0,0.0,1.0,185.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11757,11757_luxmura.net,0,0.254883,0.00065,1,0.2542331371462765,0.2548831236153793,0.0006499864691027,11,1,0,3.2776134368191165,0,0,0.0,98763,1,0,0.336734693877551,0.0,-1.0,-1.0,3347.0,2842.0,12.0,504.0,1.0,19.0,3456.0,3359.0,1.0,0.0,1.0,185.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11758,11758_luxmura.net,0,0.255805,0.000615,1,0.2551896202275134,0.2558048871971996,0.0006152669696862,11,1,0,3.2776134368191165,0,0,0.0,98741,1,0,0.3333333333333333,0.0,-1.0,-1.0,3347.0,2842.0,12.0,504.0,1.0,19.0,3456.0,3359.0,1.0,0.0,1.0,185.0,2.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
11877,11877_sindeepres.org.br,0,0.181591,0.003218,1,0.1783736171374701,0.1815913496673314,0.0032177325298613,17,2,1,3.2927701939369904,0,0,0.0,276875,0,0,0.9243243243243244,0.0,-1.0,-1.0,7155.0,22.0,1000.0,7132.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7289.0,1.0,0.0,1.0,46606.0,6418.0,US
11878,11878_sindeepres.org.br,0,0.179403,0.002256,1,0.1771472768524782,0.1794030577490397,0.0022557808965615,17,2,1,3.2927701939369904,0,0,0.0,61798,0,0,2.0,0.0,-1.0,-1.0,7155.0,22.0,1000.0,7132.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7289.0,1.0,0.0,1.0,46606.0,6418.0,US
11879,11879_sindeepres.org.br,0,0.179538,0.00239,1,0.1771477744668814,0.1795382440984634,0.0023904696315819,17,2,1,3.2927701939369904,0,0,0.0,67385,0,0,2.0526315789473686,0.0,-1.0,-1.0,7155.0,22.0,1000.0,7132.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7289.0,1.0,0.0,1.0,46606.0,6418.0,US
11880,11880_sindeepres.org.br,0,0.179439,0.002087,1,0.1773518375807826,0.1794392654493095,0.0020874278685268,17,2,1,3.2927701939369904,0,0,0.0,57803,0,0,2.054054054054054,0.0,-1.0,-1.0,7155.0,22.0,1000.0,7132.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7289.0,1.0,0.0,1.0,46606.0,6418.0,US
11881,11881_sindeepres.org.br,0,0.179344,0.002149,1,0.1771945873852009,0.1793435071683643,0.0021489197831634,17,2,1,3.2927701939369904,0,0,0.0,59085,0,0,2.111111111111111,0.0,-1.0,-1.0,7155.0,22.0,1000.0,7132.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7289.0,1.0,0.0,1.0,46606.0,6418.0,US
11882,11882_sindeepres.org.br,0,0.179359,0.002201,1,0.1771575901027568,0.1793589599376536,0.0022013698348967,17,2,1,3.2927701939369904,0,0,0.0,59342,0,0,2.111111111111111,0.0,-1.0,-1.0,7155.0,22.0,1000.0,7132.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7289.0,1.0,0.0,1.0,46606.0,6418.0,US
11884,11884_www.coorgjunglecamp.com,0,1.0,0.044054,0,0.9559461365703014,0.99999990379825,0.0440537672279486,23,2,1,3.6424896731661263,0,0,0.0,7699,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11885,11885_www.coorgjunglecamp.com,0,1.0,0.012727,0,0.9872722322397104,0.9999995750840734,0.012727342844363,23,2,1,3.6424896731661263,0,0,0.0,10998,0,0,0.5,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11886,11886_www.coorgjunglecamp.com,0,1.0,0.044054,0,0.9559461397172244,0.9999999069451728,0.0440537672279486,23,2,1,3.6424896731661263,0,0,0.0,7653,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11887,11887_www.coorgjunglecamp.com,0,1.0,0.185871,0,0.8141287631137611,0.9999999938401476,0.1858712307263866,23,2,1,3.6424896731661263,0,0,0.0,9805,1,0,0.5454545454545454,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11888,11888_www.coorgjunglecamp.com,0,1.0,0.054291,0,0.9457092936911742,0.9999998365678828,0.0542905428767087,23,2,1,3.6424896731661263,0,0,0.0,8981,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11889,11889_www.coorgjunglecamp.com,0,1.0,0.020716,0,0.9792836283225012,0.9999997716195792,0.0207161432970782,23,2,1,3.6424896731661263,0,0,0.0,8834,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11891,11891_www.coorgjunglecamp.com,0,1.0,0.044054,0,0.9559461397172244,0.9999999069451728,0.0440537672279486,23,2,1,3.6424896731661263,0,0,0.0,7653,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11892,11892_www.coorgjunglecamp.com,0,1.0,0.012727,0,0.9872722322397104,0.9999995750840734,0.012727342844363,23,2,1,3.6424896731661263,0,0,0.0,10998,0,0,0.5,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11893,11893_www.coorgjunglecamp.com,0,1.0,0.044054,0,0.9559461397169542,0.9999999069449028,0.0440537672279486,23,2,1,3.6424896731661263,0,0,0.0,7653,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11894,11894_www.coorgjunglecamp.com,0,1.0,0.185871,0,0.8141287631137496,0.9999999938401362,0.1858712307263866,23,2,1,3.6424896731661263,0,0,0.0,9805,1,0,0.5454545454545454,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11895,11895_www.coorgjunglecamp.com,0,1.0,0.054291,0,0.9457092936911752,0.999999836567884,0.0542905428767087,23,2,1,3.6424896731661263,0,0,0.0,8981,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11896,11896_www.coorgjunglecamp.com,0,1.0,0.020716,0,0.9792836283209796,0.999999771618058,0.0207161432970782,23,2,1,3.6424896731661263,0,0,0.0,8834,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11898,11898_www.coorgjunglecamp.com,0,1.0,0.044054,0,0.9559461397168686,0.9999999069448172,0.0440537672279486,23,2,1,3.6424896731661263,0,0,0.0,7653,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11899,11899_www.coorgjunglecamp.com,0,1.0,0.012727,0,0.987272232238914,0.9999995750832772,0.012727342844363,23,2,1,3.6424896731661263,0,0,0.0,10998,0,0,0.5,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11900,11900_www.coorgjunglecamp.com,0,1.0,0.044054,0,0.9559461397170466,0.9999999069449952,0.0440537672279486,23,2,1,3.6424896731661263,0,0,0.0,7653,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11901,11901_www.coorgjunglecamp.com,0,1.0,0.185871,0,0.8141287631137847,0.9999999938401712,0.1858712307263866,23,2,1,3.6424896731661263,0,0,0.0,9805,1,0,0.5454545454545454,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11902,11902_www.coorgjunglecamp.com,0,1.0,0.054291,0,0.9457092936911742,0.9999998365678828,0.0542905428767087,23,2,1,3.6424896731661263,0,0,0.0,8981,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
11903,11903_www.coorgjunglecamp.com,0,1.0,0.020716,0,0.9792836283222875,0.9999997716193656,0.0207161432970782,23,2,1,3.6424896731661263,0,0,0.0,8834,0,0,0.4545454545454545,0.0,-1.0,-1.0,5295.0,72.0,1000.0,5222.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5423.0,1.0,1.0,1.0,16509.0,9513.0,US
12060,12060_bwclocks.co.uk,0,0.187502,0.041237,1,0.1462648064781479,0.1875022004118995,0.0412373939337516,14,2,1,3.039148671903071,0,0,0.0,9152,0,0,0.375,0.0,-1.0,-1.0,5554.0,3119.0,261.0,2435.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12061,12061_bwclocks.co.uk,0,0.182611,0.037755,1,0.144856262589292,0.182610789322585,0.0377545267332929,14,2,1,3.039148671903071,0,0,0.0,7328,0,0,0.4285714285714285,0.0,-1.0,-1.0,5554.0,3119.0,261.0,2435.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12062,12062_bwclocks.co.uk,0,0.183019,0.056462,1,0.1265568930990492,0.1830188348399823,0.0564619417409331,14,2,1,3.039148671903071,0,0,0.0,7138,0,0,0.4285714285714285,0.0,-1.0,-1.0,5554.0,3119.0,261.0,2435.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12063,12063_bwclocks.co.uk,0,0.190764,0.068697,1,0.1220673419064772,0.1907639706932848,0.0686966287868076,14,2,1,3.039148671903071,0,0,0.0,9501,0,0,0.4285714285714285,0.0,-1.0,-1.0,5554.0,3119.0,261.0,2435.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12065,12065_bwclocks.co.uk,0,0.187502,0.041237,1,0.1462648082117895,0.1875022021455412,0.0412373939337516,14,2,1,3.039148671903071,0,0,0.0,9152,0,0,0.375,0.0,-1.0,-1.0,5554.0,3119.0,261.0,2435.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12078,12078_www.natoa.org,0,0.984375,0.003669,0,0.9807062093700306,0.9843749865846226,0.0036687772145919,13,2,1,2.873140679513133,0,1,0.0,61727,0,0,0.9761904761904762,0.0,-1.0,-1.0,10782.0,22.0,1000.0,10759.0,1.0,49.0,4487.0,151.0,8.0,0.0,0.0,182.0,1.0,11546.0,1.0,1.0,1.0,8075.0,10643.0,US
12079,12079_www.natoa.org,0,0.982565,0.007846,0,0.9747197565526626,0.9825654029247084,0.0078456463720457,13,2,1,2.873140679513133,0,1,0.0,49364,0,0,1.004201680672269,0.0,-1.0,-1.0,10782.0,22.0,1000.0,10759.0,1.0,49.0,4487.0,151.0,8.0,0.0,0.0,182.0,1.0,11546.0,1.0,1.0,1.0,8075.0,10643.0,US
12080,12080_www.natoa.org,0,0.982565,0.007846,0,0.9747197565526626,0.9825654029247084,0.0078456463720457,13,2,1,2.873140679513133,0,1,0.0,49364,0,0,1.004201680672269,0.0,-1.0,-1.0,10782.0,22.0,1000.0,10759.0,1.0,49.0,4487.0,151.0,8.0,0.0,0.0,182.0,1.0,11546.0,1.0,1.0,1.0,8075.0,10643.0,US
12081,12081_www.natoa.org,0,0.982565,0.007846,0,0.9747197143416858,0.9825653607137316,0.0078456463720457,13,2,1,2.873140679513133,0,1,0.0,49364,0,0,1.004201680672269,0.0,-1.0,-1.0,10782.0,22.0,1000.0,10759.0,1.0,49.0,4487.0,151.0,8.0,0.0,0.0,182.0,1.0,11546.0,1.0,1.0,1.0,8075.0,10643.0,US
12082,12082_www.natoa.org,0,0.984228,0.009794,0,0.9744337811382782,0.9842280794906398,0.0097942983523616,13,2,1,2.873140679513133,0,1,0.0,45994,0,0,0.9957264957264956,0.0,-1.0,-1.0,10782.0,22.0,1000.0,10759.0,1.0,49.0,4487.0,151.0,8.0,0.0,0.0,182.0,1.0,11546.0,1.0,1.0,1.0,8075.0,10643.0,US
12083,12083_www.natoa.org,0,0.983688,0.016105,0,0.9675829516323536,0.9836875675591764,0.0161046159268227,13,2,1,2.873140679513133,0,1,0.0,50051,0,0,0.9913793103448276,0.0,-1.0,-1.0,10782.0,22.0,1000.0,10759.0,1.0,49.0,4487.0,151.0,8.0,0.0,0.0,182.0,1.0,11546.0,1.0,1.0,1.0,8075.0,10643.0,US
12085,12085_www.piswroclaw.pl,0,0.999722,0.017279,0,0.9824431193677342,0.9997220105890262,0.0172788912212919,17,2,1,3.051601636871704,0,0,0.0,76666,1,0,0.0744680851063829,0.0,-1.0,-1.0,6120.0,405.0,1000.0,5715.0,1.0,37.0,2860.0,246.0,8.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12087,12087_www.piswroclaw.pl,0,0.999834,0.021155,0,0.9786795121343576,0.9998343842077664,0.0211548720734088,17,2,1,3.051601636871704,0,0,0.0,63911,1,0,0.0676328502415458,0.0,-1.0,-1.0,6120.0,405.0,1000.0,5715.0,1.0,37.0,2860.0,246.0,8.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12088,12088_www.piswroclaw.pl,0,0.999831,0.020847,0,0.9789841830786516,0.9998313878827466,0.0208472048040949,17,2,1,3.051601636871704,0,0,0.0,64067,1,0,0.0676328502415458,0.0,-1.0,-1.0,6120.0,405.0,1000.0,5715.0,1.0,37.0,2860.0,246.0,8.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12089,12089_www.piswroclaw.pl,0,0.999792,0.020347,0,0.979445267390992,0.9997923635481192,0.0203470961571269,17,2,1,3.051601636871704,0,0,0.0,65902,1,0,0.1094527363184079,0.0,-1.0,-1.0,6120.0,405.0,1000.0,5715.0,1.0,37.0,2860.0,246.0,8.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12090,12090_www.piswroclaw.pl,0,0.999823,0.026087,0,0.973735588343846,0.9998229934193674,0.0260874050755212,17,2,1,3.051601636871704,0,0,0.0,68388,1,0,0.0669856459330143,0.0,-1.0,-1.0,6120.0,405.0,1000.0,5715.0,1.0,37.0,2860.0,246.0,8.0,0.0,0.0,89.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,
12136,12136_www.all-pro-restoration.com,0,0.99999,0.563862,1,0.4361276982106186,0.9999900571989236,0.563862358988305,27,2,1,3.736006946447657,0,0,0.0,147273,1,0,0.9122231337161608,0.0,-1.0,-1.0,5523.0,60.0,1000.0,5462.0,1.0,16.0,728.0,63.0,6.0,0.0,0.0,90.0,1.0,181.0,2.0,1.0,1.0,13335.0,5790.0,US
12137,12137_www.all-pro-restoration.com,0,1.0,0.665942,1,0.3340581384646498,0.9999999122259996,0.6659417737613499,27,2,1,3.736006946447657,0,0,0.0,65366,2,0,0.8474178403755869,0.0,-1.0,-1.0,5523.0,60.0,1000.0,5462.0,1.0,16.0,728.0,63.0,6.0,0.0,0.0,90.0,1.0,181.0,2.0,1.0,1.0,13335.0,5790.0,US
12138,12138_www.all-pro-restoration.com,0,0.999988,0.170065,0,0.8299229887580732,0.999988099588678,0.1700651108306048,27,2,1,3.736006946447657,0,0,0.0,155577,1,0,2.381057268722467,0.0,-1.0,-1.0,5523.0,60.0,1000.0,5462.0,1.0,16.0,728.0,63.0,6.0,0.0,0.0,90.0,1.0,181.0,2.0,1.0,1.0,13335.0,5790.0,US
12139,12139_www.all-pro-restoration.com,0,0.99999,0.563862,1,0.4361276982106186,0.9999900571989236,0.563862358988305,27,2,1,3.736006946447657,0,0,0.0,147273,1,0,0.9122231337161608,0.0,-1.0,-1.0,5523.0,60.0,1000.0,5462.0,1.0,16.0,728.0,63.0,6.0,0.0,0.0,90.0,1.0,181.0,2.0,1.0,1.0,13335.0,5790.0,US
12140,12140_www.all-pro-restoration.com,0,0.999994,0.084013,0,0.9159805764499916,0.9999935188442336,0.0840129423942418,27,2,1,3.736006946447657,0,0,0.0,65342,1,0,0.8295454545454546,0.0,-1.0,-1.0,5523.0,60.0,1000.0,5462.0,1.0,16.0,728.0,63.0,6.0,0.0,0.0,90.0,1.0,181.0,2.0,1.0,1.0,13335.0,5790.0,US
